day,time,word,count
Monday,1,madison,1
Monday,1,just,11
Monday,1,#sos,1
Monday,1,rocked,1
Monday,1,go,1
Monday,1,#mensstyle,1
Monday,1,crashing,1
Monday,1,style,1
Monday,1,52am,1
Monday,1,going,1
Monday,1,face_vv,1
Monday,1,good,1
Monday,1,get,2
Monday,1,know,2
Monday,1,new,2
Monday,1,now,1
Monday,1,@heyitsnicck,1
Monday,1,resource,3
Monday,1,#sakuramaturi,1
Monday,1,opera,1
Monday,1,legalize,1
Monday,1,people,2
Monday,1,danyaki,1
Monday,1,said,1
Monday,1,got,1
Monday,1,bought,1
Monday,1,never,1
Monday,1,lmfao,1
Monday,1,men,1
Monday,1,#mensfashion,1
Monday,1,york,1
Monday,1,#riokoike,1
Monday,1,falls,1
Monday,1,princess,1
Monday,1,love,1
Monday,1,watchcottage,1
Monday,1,jeans,1
Monday,1,working,1
Monday,1,philadelphia,1
Monday,1,lol,2
Monday,1,remotely,3
Monday,1,#manpukun,1
Monday,1,#selvage,1
Monday,1,happy,3
Monday,1,life,2
Monday,1,#phillysakura,1
Monday,1,2am,1
Monday,1,park,1
Monday,1,phone,1
Monday,1,boyfriend,1
Monday,1,hire,3
Monday,1,assi,2
Monday,1,challenge,1
Monday,1,work,3
Monday,1,project,3
Monday,1,@_kingbailey,1
Monday,1,asleep,1
Monday,1,deer,1
Monday,1,fuck,1
Monday,1,want,1
Monday,1,franfreemangrooming,2
Monday,1,phantom,1
Monday,1,interested,2
Monday,1,@scevityyy,1
Monday,1,deasephoto,1
Monday,1,pain,1
Monday,1,felt,1
Monday,1,weed,1
Monday,1,soundtrack,1
Monday,1,flow,1
Monday,1,bracket,1
Monday,1,keeps,1
Monday,2,just,1
Monday,2,sleep,1
Monday,2,yet,1
Monday,2,@giraffesalive1,1
Monday,2,#franklindrooseveltdrive,1
Monday,2,covered,1
Monday,2,east,2
Monday,2,get,1
Monday,2,lady,1
Monday,2,drop,1
Monday,2,michael,1
Monday,2,bay,2
Monday,2,common,1
Monday,2,@sahouraxo,1
Monday,2,refugees,1
Monday,2,side,2
Monday,2,square,1
Monday,2,tired,1
Monday,2,twitter,1
Monday,2,dead,1
Monday,2,street,5
Monday,2,girl,1
Monday,2,@yournewswire,1
Monday,2,@eviljuiceyone,1
Monday,2,@potus,1
Monday,2,uhhhh,1
Monday,2,muslim,1
Monday,2,men,1
Monday,2,hours,1
Monday,2,incident,1
Monday,2,alone,1
Monday,2,@solos4242,1
Monday,2,island,1
Monday,2,keep,1
Monday,2,headless,1
Monday,2,bronx,1
Monday,2,#goat,1
Monday,2,com,1
Monday,2,south,1
Monday,2,garbage,1
Monday,2,apt,1
Monday,2,right,1
Monday,2,city,1
Monday,2,@chazk1234,1
Monday,2,white,2
Monday,2,36th,2
Monday,2,gotcha,1
Monday,2,park,1
Monday,2,understand,1
Monday,2,@lizcrokin,1
Monday,2,bothdir,1
Monday,2,pelham,2
Monday,2,bridge,2
Monday,2,importing,1
Monday,2,cant,1
Monday,2,seen,1
Monday,2,need,1
Monday,2,station,1
Monday,2,nb,1
Monday,2,ringtone,1
Monday,2,incredibly,1
Monday,2,beach,1
Monday,2,problems,1
Monday,2,10464,1
Monday,2,germany,1
Monday,2,cores,1
Monday,2,cleared,1
Monday,2,guys,1
Monday,2,thoughts,1
Monday,2,windows,1
Monday,2,average,1
Monday,2,@stockmonsterusa,1
Monday,2,awake,1
Monday,2,dot,1
Monday,3,24,1
Monday,3,orleans,1
Monday,3,@marisolbelle1,1
Monday,3,imma,1
Monday,3,team1,1
Monday,3,#unratedebony,1
Monday,3,#supportformicrosoft,1
Monday,3,international,1
Monday,3,resource,1
Monday,3,kennedy,1
Monday,3,team,1
Monday,3,square,3
Monday,3,instagram,1
Monday,3,street,3
Monday,3,mines,1
Monday,3,@unratedebony,1
Monday,3,behind,1
Monday,3,366,2
Monday,3,new,1
Monday,3,#microsoftsupport,1
Monday,3,punch,1
Monday,3,hours,1
Monday,3,journaling,1
Monday,3,#help,1
Monday,3,airport,1
Monday,3,@1,1
Monday,3,idc,1
Monday,3,850,2
Monday,3,service,1
Monday,3,lol,1
Monday,3,remotely,1
Monday,3,cali,1
Monday,3,station,2
Monday,3,6203,2
Monday,3,john,1
Monday,3,tell,1
Monday,3,happy,1
Monday,3,customer,1
Monday,3,hire,1
Monday,3,look,1
Monday,3,work,1
Monday,3,bothdir,2
Monday,3,project,1
Monday,3,jpg,1
Monday,3,trip,1
Monday,3,interested,1
Monday,3,coming,1
Monday,3,queens,1
Monday,3,#facebook,1
Monday,3,contact,1
Monday,4,gates,1
Monday,4,major,1
Monday,4,gt,1
Monday,4,just,3
Monday,4,presidents,1
Monday,4,#instasexy,1
Monday,4,one,1
Monday,4,alien,1
Monday,4,facts,1
Monday,4,cold,1
Monday,4,#vodkasoda,1
Monday,4,avenue,20
Monday,4,intimidation,1
Monday,4,quit,6
Monday,4,thuggery,1
Monday,4,#rfamily,1
Monday,4,#type1diabetes,2
Monday,4,send,1
Monday,4,#shuttlebus,2
Monday,4,@mintmote,1
Monday,4,strategy,1
Monday,4,east,6
Monday,4,easter,1
Monday,4,@destineelynnfgm,3
Monday,4,get,1
Monday,4,towers,1
Monday,4,#thirsty,1
Monday,4,irving,1
Monday,4,#t1d,2
Monday,4,hands,1
Monday,4,smoking,8
Monday,4,eas,2
Monday,4,day,1
Monday,4,like,2
Monday,4,#funbash,1
Monday,4,expressway,1
Monday,4,#gayboys,1
Monday,4,#bottomsup,1
Monday,4,hunt,1
Monday,4,will,1
Monday,4,stuff,1
Monday,4,#instagay,1
Monday,4,rutland,2
Monday,4,#diabetic,2
Monday,4,trump,1
Monday,4,classic,1
Monday,4,deegan,1
Monday,4,fuck,1
Monday,4,dead,2
Monday,4,zuma,1
Monday,4,street,13
Monday,4,daily,1
Monday,4,families,2
Monday,4,myrtle,5
Monday,4,pry,1
Monday,4,alternative,1
Monday,4,defence,1
Monday,4,#diabetes,2
Monday,4,lil,1
Monday,4,#gay,1
Monday,4,boroughs,1
Monday,4,#vsbu,1
Monday,4,new,7
Monday,4,maverick,1
Monday,4,across,1
Monday,4,bc,1
Monday,4,ipod,1
Monday,4,98th,6
Monday,4,update,11
Monday,4,@cs15,1
Monday,4,incident,8
Monday,4,york,2
Monday,4,imagine,1
Monday,4,138th,1
Monday,4,@marcalmond,1
Monday,4,great,1
Monday,4,annual,1
Monday,4,#instafab,1
Monday,4,came,1
Monday,4,garuttis,1
Monday,4,nyc,1
Monday,4,egg,1
Monday,4,road,2
Monday,4,first,1
Monday,5,gt,2
Monday,5,photo,1
Monday,5,avenue,43
Monday,5,24,1
Monday,5,@danmannarino,1
Monday,5,terminal,1
Monday,5,lt,1
Monday,5,2017,1
Monday,5,killer,1
Monday,5,fat,1
Monday,5,joint,1
Monday,5,every,1
Monday,5,ppl,1
Monday,5,day,2
Monday,5,59,1
Monday,5,morning,1
Monday,5,lillias,1
Monday,5,#signs,1
Monday,5,nigga,1
Monday,5,sensuality,1
Monday,5,people,1
Monday,5,back,1
Monday,5,authority,1
Monday,5,sign,1
Monday,5,street,98
Monday,5,port,1
Monday,5,living,1
Monday,5,giving,1
Monday,5,catalogue,1
Monday,5,health,1
Monday,5,new,5
Monday,5,doubt,1
Monday,5,waller,1
Monday,5,update,27
Monday,5,incident,1
Monday,5,york,2
Monday,5,100,1
Monday,5,app,1
Monday,5,directions,15
Monday,5,station,150
Monday,5,taken,1
Monday,5,white,1
Monday,5,pm,1
Monday,5,@craigtreadwaytv,1
Monday,5,door,2
Monday,5,bus,1
Monday,5,construction,89
Monday,5,dead,1
Monday,5,jumpin,1
Monday,5,slinks,1
Monday,5,#139bus,1
Monday,5,wish,1
Monday,5,bothdir,22
Monday,5,russia,1
Monday,5,owen,1
Monday,5,raw,1
Monday,5,want,1
Monday,5,make,2
Monday,5,may,1
Monday,5,advice,1
Monday,5,moment,1
Monday,5,cleared,24
Monday,5,2006,1
Monday,5,joining,1
Monday,6,m4w,1
Monday,6,like,1
Monday,6,nigga,1
Monday,6,new,4
Monday,6,incident,6
Monday,6,one,1
Monday,6,#motivationalmonday,1
Monday,6,wasted,1
Monday,6,look,1
Monday,6,work,1
Monday,6,will,1
Monday,6,intentions,1
Monday,6,time,2
Monday,6,#nycmissed,2
Monday,7,katy,1
Monday,7,gt,1
Monday,7,just,1
Monday,7,diplomacy,1
Monday,7,manager,1
Monday,7,avenue,3
Monday,7,fit,1
Monday,7,freelance,1
Monday,7,late,1
Monday,7,east,1
Monday,7,might,1
Monday,7,good,1
Monday,7,meanwhile,1
Monday,7,read,2
Monday,7,assistant,1
Monday,7,#preston,1
Monday,7,mgr,1
Monday,7,orthopedic,1
Monday,7,know,1
Monday,7,now,1
Monday,7,cool,1
Monday,7,enemy,1
Monday,7,bar,1
Monday,7,surgical,1
Monday,7,morning,1
Monday,7,108th,5
Monday,7,#q58bus,1
Monday,7,#q88bus,1
Monday,7,ops,1
Monday,7,see,2
Monday,7,street,7
Monday,7,college,3
Monday,7,#newyork,1
Monday,7,click,5
Monday,7,constitution,1
Monday,7,#kellyservices,1
Monday,7,new,5
Monday,7,#kellyjobs,1
Monday,7,ct,1
Monday,7,opening,1
Monday,7,incident,30
Monday,7,directions,3
Monday,7,100,1
Monday,7,wanted,1
Monday,7,wait,1
Monday,7,great,1
Monday,7,#sales,1
Monday,7,healthy,1
Monday,7,island,13
Monday,7,lacked,1
Monday,7,#media,1
Monday,7,tweet,1
Monday,7,#jobs,2
Monday,7,point,1
Monday,7,apply,5
Monday,7,@chrisjzullo,1
Monday,7,district,1
Monday,7,long,13
Monday,7,editor,1
Monday,7,expressway,11
Monday,7,#education,1
Monday,7,door,1
Monday,7,missile,1
Monday,7,atlantic,1
Monday,7,technician,1
Monday,7,video,1
Monday,7,delete,1
Monday,7,crazy,1
Monday,7,embarrassing,1
Monday,7,deaths,1
Monday,7,sales,1
Monday,7,education,1
Monday,7,#rochester,1
Monday,7,sympathizers,1
Monday,7,terrorist,1
Monday,7,italy,1
Monday,7,credibility,1
Monday,7,get,1
Monday,7,gmafb,1
Monday,7,branch,1
Monday,7,party,1
Monday,7,#hiring,17
Monday,7,#careerarc,3
Monday,7,#supplychain,1
Monday,7,update,3
Monday,7,stay,1
Monday,7,#job,18
Monday,7,#jericho,1
Monday,7,#clerical,1
Monday,7,retaliate,1
Monday,7,latest,2
Monday,8,battery,1
Monday,8,ppl,1
Monday,8,apply,1
Monday,8,city,1
Monday,8,tweet,1
Monday,8,tele,1
Monday,8,2017,1
Monday,8,good,2
Monday,8,get,1
Monday,8,registered,1
Monday,8,park,4
Monday,8,downtown,2
Monday,8,new,12
Monday,8,nurse,1
Monday,8,world,1
Monday,8,day,3
Monday,8,10,1
Monday,8,work,2
Monday,8,morning,3
Monday,8,beautiful,1
Monday,8,surg,1
Monday,8,ed,1
Monday,8,urgent,1
Monday,8,need,1
Monday,8,click,1
Monday,8,exit,1
Monday,8,rn,1
Monday,8,#hiring,1
Monday,8,icu,1
Monday,8,med,1
Monday,8,incident,2
Monday,8,#job,1
Monday,8,ccu,1
Monday,8,brooklyn,1
Monday,9,capitol,1
Monday,9,just,2
Monday,9,money,1
Monday,9,hm,1
Monday,9,224,1
Monday,9,office,1
Monday,9,3121,1
Monday,9,anyone,1
Monday,9,going,1
Monday,9,call,1
Monday,9,today,1
Monday,9,good,1
Monday,9,risk,1
Monday,9,big,1
Monday,9,psa,1
Monday,9,great,1
Monday,9,know,2
Monday,9,switchboard,1
Monday,9,now,2
Monday,9,raising,1
Monday,9,work,3
Monday,9,#ny,1
Monday,9,succinctly,1
Monday,9,dirty,1
Monday,9,@devinnunes,1
Monday,9,ruins,1
Monday,9,jayse,1
Monday,9,vc,1
Monday,9,recuse,1
Monday,9,#onduty,1
Monday,9,say,1
Monday,9,really,1
Monday,9,said,1
Monday,9,mood,1
Monday,9,tit,1
Monday,9,six,1
Monday,9,take,1
Monday,9,@adamschiffca,1
Monday,9,probably,1
Monday,9,#hiring,1
Monday,9,202,1
Monday,9,punch,1
Monday,9,trending,1
Monday,9,adventure,1
Monday,9,ask,1
Monday,9,demand,1
Monday,9,short,1
Monday,9,getting,1
Monday,9,@jaysedavid,1
Monday,9,anspach,1
Monday,9,flags,1
Monday,9,usually,1
Monday,10,just,1
Monday,10,queen,1
Monday,10,#retail,1
Monday,10,hanging,1
Monday,10,@jasperavi,1
Monday,10,still,1
Monday,10,#traffic,1
Monday,10,@julialriccobono,1
Monday,10,tweet,1
Monday,10,brook,1
Monday,10,going,1
Monday,10,black,1
Monday,10,@michellebranch,1
Monday,10,bio,1
Monday,10,sunny,1
Monday,10,records,1
Monday,10,day,1
Monday,10,mariah,1
Monday,10,@united,1
Monday,10,lomechenko,1
Monday,10,girl,1
Monday,10,garcia,1
Monday,10,@julcuba,1
Monday,10,rite,1
Monday,10,back,1
Monday,10,street,7
Monday,10,@danrafaelespn,1
Monday,10,495,1
Monday,10,#newyork,1
Monday,10,click,1
Monday,10,best,1
Monday,10,@kindhearted2015,1
Monday,10,@rosskrose2013,1
Monday,10,rd,1
Monday,10,memes,1
Monday,10,krasny,1
Monday,10,wb,1
Monday,10,guess,1
Monday,10,marina,1
Monday,10,accident,1
Monday,10,@slimmyslim94,1
Monday,10,drug,1
Monday,10,stride,1
Monday,10,#washingtonsquarepark,1
Monday,10,think,1
Monday,10,#jobs,1
Monday,10,@smileysaleh,1
Monday,10,pol,1
Monday,10,lol,1
Monday,10,market,1
Monday,10,prank,1
Monday,10,story,1
Monday,10,management,1
Monday,10,@omgadamsaleh,1
Monday,10,service,1
Monday,10,mikey,1
Monday,10,gif,1
Monday,10,@magab10,1
Monday,10,taken,1
Monday,10,scheme,1
Monday,10,part,1
Monday,10,july,1
Monday,10,@rachelcivale,1
Monday,10,loved,1
Monday,10,mc,1
Monday,10,work,1
Monday,10,bothdir,3
Monday,10,suppose,1
Monday,10,wild,1
Monday,10,beautiful,1
Monday,10,painkiller,1
Monday,10,vs,1
Monday,10,want,1
Monday,10,station,9
Monday,10,@nikkiluna,1
Monday,10,incredible,1
Monday,10,@mmpadellan,1
Monday,10,make,1
Monday,10,details,1
Monday,10,#hiring,1
Monday,10,idk,1
Monday,10,butterfly,1
Monday,10,#careerarc,1
Monday,10,yesterday,1
Monday,10,#job,1
Monday,10,coming,1
Monday,10,#suffolk,1
Monday,10,@steadysoul,1
Monday,10,maier,1
Monday,10,honestly,1
Monday,10,#gardencity,1
Monday,10,@marlownyc,1
Monday,10,charged,1
Monday,11,summer,1
Monday,11,code,1
Monday,11,just,4
Monday,11,limited,1
Monday,11,wishing,1
Monday,11,20,1
Monday,11,thank,1
Monday,11,show,1
Monday,11,lt,1
Monday,11,pretty,1
Monday,11,#lockitup,1
Monday,11,get,1
Monday,11,read,1
Monday,11,untouchable,1
Monday,11,day,1
Monday,11,always,1
Monday,11,spring,1
Monday,11,#,1
Monday,11,access,2
Monday,11,new,8
Monday,11,rn,1
Monday,11,available,1
Monday,11,omg,1
Monday,11,schedule,1
Monday,11,york,2
Monday,11,article,2
Monday,11,last,1
Monday,11,@janellemonae_1,1
Monday,11,one,1
Monday,11,lies,1
Monday,11,yankee,2
Monday,11,fri,1
Monday,11,stadium,2
Monday,11,friend,1
Monday,11,loving,1
Monday,11,#cscpacificovertures,1
Monday,11,#sexstrike,1
Monday,11,flowers,1
Monday,11,14,1
Monday,11,challenge,1
Monday,11,project,1
Monday,11,hoping,1
Monday,11,year,1
Monday,11,share,1
Monday,11,saw,1
Monday,11,check,1
Monday,11,shit,1
Monday,11,tix,1
Monday,11,week,1
Monday,11,wells,1
Monday,11,alert,1
Monday,11,#turnitup,1
Monday,11,purchase,1
Monday,11,@clovito,1
Monday,12,just,1
Monday,12,show,1
Monday,12,simple,1
Monday,12,washington,2
Monday,12,two,1
Monday,12,accommodate,1
Monday,12,using,1
Monday,12,george,2
Monday,12,yankee,1
Monday,12,city,1
Monday,12,believe,1
Monday,12,give,1
Monday,12,hopeful,1
Monday,12,vicinity,2
Monday,12,#yankees,1
Monday,12,dogs,1
Monday,12,surprised,1
Monday,12,good,1
Monday,12,return,1
Monday,12,stadium,1
Monday,12,fire,1
Monday,12,becomes,1
Monday,12,mom,1
Monday,12,demand,1
Monday,12,catch,1
Monday,12,join,1
Monday,12,nasty,1
Monday,12,overwhelming,1
Monday,12,day,4
Monday,12,pull,1
Monday,12,word,1
Monday,12,like,1
Monday,12,absurdly,1
Monday,12,try,1
Monday,12,movies,1
Monday,12,supposed,1
Monday,12,behavior,1
Monday,12,agree,1
Monday,12,bridge,2
Monday,12,trump,1
Monday,12,#newjerseyturnpikei95,2
Monday,12,fucking,1
Monday,12,humans,1
Monday,12,tonight,1
Monday,12,close,1
Monday,12,even,1
Monday,12,hoe,1
Monday,12,inappropriate,1
Monday,12,alphabet,1
Monday,12,nb,2
Monday,12,book,1
Monday,12,exit,2
Monday,12,new,3
Monday,12,leakers,1
Monday,12,update,2
Monday,12,incident,2
Monday,12,united,1
Monday,12,#job,1
Monday,12,72,2
Monday,12,wait,1
Monday,12,great,1
Monday,12,cover,1
Monday,12,thor,1
Monday,12,time,1
Monday,12,sb,2
Monday,12,york,1
Monday,13,just,5
Monday,13,go,1
Monday,13,2017,1
Monday,13,@bigpapiramirezz,1
Monday,13,feels,2
Monday,13,shameful,1
Monday,13,@united,1
Monday,13,list,1
Monday,13,resis,1
Monday,13,truth,1
Monday,13,mundial,1
Monday,13,side,1
Monday,13,upper,1
Monday,13,people,1
Monday,13,fucking,1
Monday,13,invaded,1
Monday,13,positivity,1
Monday,13,outside,1
Monday,13,smh,1
Monday,13,new,24
Monday,13,fittin,1
Monday,13,understanding,1
Monday,13,york,2
Monday,13,alone,1
Monday,13,volunteering,2
Monday,13,attacks,1
Monday,13,country,1
Monday,13,sectarian,1
Monday,13,american,1
Monday,13,@khyzerr,1
Monday,13,wanna,1
Monday,13,asked,1
Monday,13,love,2
Monday,13,jeans,1
Monday,13,west,1
Monday,13,speaking,1
Monday,13,life,1
Monday,13,10,1
Monday,13,flip,1
Monday,13,making,1
Monday,13,piece,1
Monday,13,launched,1
Monday,13,home,1
Monday,13,@jmjj999,1
Monday,13,ideas,1
Monday,13,cleansing,1
Monday,13,nice,1
Monday,13,ethnic,1
Monday,13,remember,1
Monday,13,together,1
Monday,13,picks,1
Monday,14,years,1
Monday,14,bring,1
Monday,14,thanks,2
Monday,14,follow,1
Monday,14,pitched,1
Monday,14,perfect,1
Monday,14,thendifferent,1
Monday,14,late,1
Monday,14,feel,1
Monday,14,#yankees,1
Monday,14,sauce,1
Monday,14,non,1
Monday,14,hit,1
Monday,14,ya,1
Monday,14,stop,1
Monday,14,know,1
Monday,14,front,1
Monday,14,minute,1
Monday,14,like,1
Monday,14,gettin,1
Monday,14,large,1
Monday,14,bad,1
Monday,14,night,1
Monday,14,eraserhead,1
Monday,14,helene,1
Monday,14,enjoy,1
Monday,14,right,1
Monday,14,people,2
Monday,14,dead,1
Monday,14,kylie,1
Monday,14,whitish,1
Monday,14,street,1
Monday,14,shes,1
Monday,14,girl,1
Monday,14,try,1
Monday,14,#takemeouttotheballgame,1
Monday,14,#happyhour,1
Monday,14,positivity,1
Monday,14,new,1
Monday,14,red,1
Monday,14,missing,1
Monday,14,nails,1
Monday,14,york,1
Monday,14,hoodie,1
Monday,14,@graysondolan,2
Monday,14,#nyy,1
Monday,14,flames,1
Monday,14,#ipa,1
Monday,14,weird,1
Monday,14,asked,1
Monday,14,love,1
Monday,14,wall,1
Monday,14,@ifccenter,1
Monday,14,@helenes1101,1
Monday,14,stretch,1
Monday,14,beer,1
Monday,14,life,2
Monday,14,park,1
Monday,14,gal,1
Monday,14,excellent,1
Monday,14,line,1
Monday,14,11,1
Monday,14,king,1
Monday,14,@xtagus,1
Monday,14,@barriertaproom,1
Monday,14,caller,1
Monday,14,learn,1
Monday,14,cents,1
Monday,14,head,1
Monday,14,states,1
Monday,14,covere,1
Monday,14,want,1
Monday,14,need,2
Monday,14,annoying,1
Monday,14,magnificently,1
Monday,14,funny,1
Monday,14,pineda,1
Monday,14,animal,3
Monday,14,acrylic,1
Monday,14,okay,1
Monday,14,rude,1
Monday,14,@maxriemelt,1
Monday,14,inspires,1
Monday,14,ks,1
Monday,14,person,1
Monday,14,reemerged,1
Monday,14,#wolfesofwallstreet,1
Monday,14,time,1
Monday,14,lmfaooooo,1
Monday,14,outgrow,1
Monday,14,egg,1
Monday,14,lefttt,1
Monday,15,sanchez,1
Monday,15,just,1
Monday,15,genesee,1
Monday,15,gary,1
Monday,15,quality,1
Monday,15,tomorrow,1
Monday,15,fit,1
Monday,15,kidding,1
Monday,15,black,1
Monday,15,lot,1
Monday,15,#yankees,1
Monday,15,weeks,1
Monday,15,today,1
Monday,15,happy,1
Monday,15,sister,1
Monday,15,know,2
Monday,15,day,1
Monday,15,strain,1
Monday,15,#sales,1
Monday,15,rectangle,1
Monday,15,dis,1
Monday,15,right,1
Monday,15,says,1
Monday,15,national,1
Monday,15,influence,1
Monday,15,honey,1
Monday,15,sibling,1
Monday,15,#newyork,1
Monday,15,surgery,1
Monday,15,girardi,1
Monday,15,factors,1
Monday,15,responsible,1
Monday,15,outside,1
Monday,15,brachialis,1
Monday,15,new,20
Monday,15,#hiring,1
Monday,15,brewery,1
Monday,15,#job,2
Monday,15,great,1
Monday,15,service,1
Monday,15,#painterslife,1
Monday,15,many,1
Monday,15,contacts,1
Monday,15,times,1
Monday,15,thatttt,1
Monday,15,#artlife,1
Monday,16,saying,1
Monday,16,just,1
Monday,16,children,1
Monday,16,photographer,1
Monday,16,failed,1
Monday,16,pretty,1
Monday,16,@mta,1
Monday,16,big,1
Monday,16,whistle,1
Monday,16,kid,1
Monday,16,now,1
Monday,16,like,1
Monday,16,theyre,1
Monday,16,motherhood,1
Monday,16,bad,1
Monday,16,@cnn,1
Monday,16,@latimes,1
Monday,16,even,1
Monday,16,diesel,1
Monday,16,seriously,1
Monday,16,assuming,1
Monday,16,@dylanscandybar,1
Monday,16,@katiefalkenberg,1
Monday,16,cars,1
Monday,16,never,1
Monday,16,incident,2
Monday,16,received,1
Monday,16,great,1
Monday,16,anything,1
Monday,16,figures,1
Monday,16,@pulitzerprize,1
Monday,16,obsurd,1
Monday,16,named,1
Monday,16,#jobs,1
Monday,16,bridge,2
Monday,16,recycling,1
Monday,16,city,1
Monday,16,lol,1
Monday,16,anyone,3
Monday,16,call,1
Monday,16,tell,1
Monday,16,way,1
Monday,16,ed,2
Monday,16,kotch,2
Monday,16,dogs,1
Monday,16,friend,1
Monday,16,life,1
Monday,16,buy,1
Monday,16,gay,1
Monday,16,recommend,1
Monday,16,broke,1
Monday,16,straight,1
Monday,16,work,2
Monday,16,final,1
Monday,16,dem,1
Monday,16,abandon,1
Monday,16,warning,1
Monday,16,want,1
Monday,16,check,1
Monday,16,end,1
Monday,16,hoa,1
Monday,16,finalist,1
Monday,16,trip,1
Monday,16,needa,1
Monday,16,nyc,1
Monday,16,#hiring,7
Monday,16,schill,1
Monday,16,leftist,1
Monday,16,trains,1
Monday,16,chance,1
Monday,16,#job,8
Monday,16,queensboro,2
Monday,16,#zika,1
Monday,16,scrubs,1
Monday,16,time,1
Monday,17,love,2
Monday,17,#bohemia,1
Monday,17,@isleyymane,1
Monday,17,valentina,1
Monday,17,#trumptrain,1
Monday,17,@thebigapplechic,1
Monday,17,#notmypresident,1
Monday,17,@dazesummit,1
Monday,17,#fudo,1
Monday,17,avenue,4
Monday,17,tomorrow,1
Monday,17,access,1
Monday,17,#jobs,1
Monday,17,tweet,1
Monday,17,#resist,1
Monday,17,east,1
Monday,17,nigguuuuuuuuh,1
Monday,17,listen,1
Monday,17,holy,1
Monday,17,showing,1
Monday,17,@helicamariah,1
Monday,17,back,1
Monday,17,dat,1
Monday,17,#dynasty#jeter,1
Monday,17,know,2
Monday,17,new,1
Monday,17,@yeenneen,1
Monday,17,ams,1
Monday,17,dynasty,1
Monday,17,tickets,1
Monday,17,10,1
Monday,17,casa,1
Monday,17,contradict,1
Monday,17,work,1
Monday,17,bay,1
Monday,17,history,1
Monday,17,night,1
Monday,17,#bonsai,1
Monday,17,uhgain,1
Monday,17,lise,1
Monday,17,#killerants,1
Monday,17,@jimmybutiers,1
Monday,17,#unwrittenrulesinlife,1
Monday,17,old,1
Monday,17,snakes,1
Monday,17,twitter,1
Monday,17,yeah,1
Monday,17,snaking,1
Monday,17,2nd,1
Monday,17,want,1
Monday,17,retweet,1
Monday,17,shit,3
Monday,17,@drellyfish,1
Monday,17,said,1
Monday,17,giving,1
Monday,17,away,1
Monday,17,deliciousness,1
Monday,17,#uniteblue,1
Monday,17,onna,1
Monday,17,@jewdap,1
Monday,17,babies,1
Monday,17,grand,2
Monday,17,@yankees,1
Monday,17,performance,1
Monday,17,#hiring,1
Monday,17,ever,1
Monday,17,mane,1
Monday,17,#careerarc,1
Monday,17,opening,1
Monday,17,#engineering,1
Monday,17,advice,1
Monday,17,free,1
Monday,17,incident,2
Monday,17,#job,1
Monday,17,york,1
Monday,17,beginning,1
Monday,17,getting,2
Monday,17,@timecrimson,1
Monday,17,annual,1
Monday,17,1971,1
Monday,17,side,1
Monday,17,amma,1
Monday,17,hella,1
Monday,17,toppings,1
Monday,17,oops,1
Monday,17,time,2
Monday,17,bronx,2
Monday,17,view,1
Monday,17,parque,1
Monday,17,latest,1
Monday,18,gt,3
Monday,18,consider,1
Monday,18,just,4
Monday,18,foul,1
Monday,18,thanks,1
Monday,18,questions,1
Monday,18,yet,1
Monday,18,shout,1
Monday,18,going,1
Monday,18,exhibition,1
Monday,18,disagrees,1
Monday,18,good,1
Monday,18,get,1
Monday,18,gonna,1
Monday,18,know,2
Monday,18,@esteelalonde,1
Monday,18,bro,1
Monday,18,like,1
Monday,18,gift,1
Monday,18,brother,1
Monday,18,either,1
Monday,18,series,1
Monday,18,past,1
Monday,18,born,1
Monday,18,nba,1
Monday,18,really,1
Monday,18,new,8
Monday,18,ever,2
Monday,18,ass,1
Monday,18,omg,1
Monday,18,sixth,1
Monday,18,york,6
Monday,18,healthy,1
Monday,18,love,1
Monday,18,whoop,1
Monday,18,done,1
Monday,18,lebron,1
Monday,18,@jballallen,1
Monday,18,idiots,1
Monday,18,fight,1
Monday,18,happy,1
Monday,18,baby,1
Monday,18,sound,1
Monday,18,niggas,1
Monday,18,work,1
Monday,18,similar,1
Monday,18,sibling,1
Monday,18,something,1
Monday,18,@jordynn_smith,1
Monday,18,@cory_malcolm,1
Monday,18,without,1
Monday,18,answer,1
Monday,18,npb,1
Monday,18,passover,1
Monday,18,#brothers,1
Monday,19,just,1
Monday,19,shake,1
Monday,19,go,1
Monday,19,shack,1
Monday,19,liability,1
Monday,19,got,1
Monday,19,one,1
Monday,19,james,1
Monday,19,@laterashley,1
Monday,19,mets,1
Monday,19,people,1
Monday,19,pedi,1
Monday,19,enough,1
Monday,19,new,3
Monday,19,chains,1
Monday,19,disney,1
Monday,19,run,1
Monday,19,thirty,1
Monday,19,amount,1
Monday,19,@jonheyman,1
Monday,19,mani,1
Monday,19,followed,1
Monday,19,bell,1
Monday,19,feel,1
Monday,19,three,1
Monday,19,prepare,1
Monday,19,top,1
Monday,19,visit,1
Monday,19,two,1
Monday,19,wax,1
Monday,19,gym,1
Monday,19,karaoke,1
Monday,19,air,1
Monday,19,will,1
Monday,19,supposed,1
Monday,19,shook,1
Monday,19,say,1
Monday,19,min,1
Monday,19,make,1
Monday,19,biscayne,1
Monday,19,wrong,1
Monday,19,moving,1
Monday,19,taco,1
Monday,19,nothing,1
Monday,19,@khyphenrowe,1
Monday,19,ocean,1
Monday,19,scrubs,1
Monday,19,time,1
Monday,19,cruisin,1
Monday,20,gt,2
Monday,20,just,3
